step,actor_loss,critic_loss,actor_grad_norm,weight_mean,weight_std
1601,0.802417,0.048746,0.0,0.0323,0.0139
1602,0.697726,0.081544,0.0,0.0323,0.0124
1603,0.884145,0.023836,0.0,0.0323,0.0159
1604,0.914257,0.029734,0.0,0.0323,0.0174
1605,0.718975,0.054246,0.0,0.0323,0.0056
1606,0.662737,0.079773,0.0,0.0323,0.0134
1607,0.844162,0.027019,0.0,0.0323,0.0152
1608,0.649715,0.061793,0.0,0.0323,0.0136
1609,0.617501,0.068297,0.0,0.0323,0.0096
1610,0.688894,0.067541,0.0,0.0323,0.0114
1611,0.680572,0.040293,0.0,0.0323,0.0127
1612,0.732104,0.063442,0.0,0.0323,0.0147
1613,0.802352,0.041817,0.0,0.0323,0.0118
1614,0.744223,0.040287,0.0,0.0323,0.0130
1615,0.729484,0.052112,0.0,0.0323,0.0107
1616,0.871522,0.034773,0.0,0.0323,0.0135
1617,0.826998,0.036718,0.0,0.0323,0.0128
1618,0.895491,0.031495,0.0,0.0323,0.0161
1619,0.539598,0.127617,0.0,0.0323,0.0155
1620,0.915007,0.045556,0.0,0.0323,0.0157
1621,0.849579,0.035096,0.0,0.0323,0.0150
1622,0.788895,0.051543,0.0,0.0323,0.0095
1623,0.810112,0.042548,0.0,0.0323,0.0134
1624,0.758927,0.060111,0.0,0.0323,0.0147
1625,0.793386,0.062619,0.0,0.0323,0.0129
1626,0.763431,0.063023,0.0,0.0323,0.0170
1627,0.823527,0.031909,0.0,0.0323,0.0122
1628,0.687133,0.069716,0.0,0.0323,0.0104
1629,0.602729,0.072420,0.0,0.0323,0.0150
1630,0.748172,0.029772,0.0,0.0323,0.0111
1631,0.759640,0.038302,0.0,0.0323,0.0159
1632,0.721210,0.059903,0.0,0.0323,0.0144
1633,0.750414,0.093919,0.0,0.0323,0.0159
1634,0.715313,0.048073,0.0,0.0323,0.0081
1635,0.833591,0.052820,0.0,0.0323,0.0145
1636,0.713120,0.056616,0.0,0.0323,0.0104
1637,0.828465,0.036620,0.0,0.0323,0.0147
1638,0.701123,0.071171,0.0,0.0323,0.0110
1639,0.868250,0.038827,0.0,0.0323,0.0121
1640,0.946140,0.022572,0.0,0.0323,0.0129
1641,0.655750,0.074190,0.0,0.0323,0.0148
1642,0.835132,0.066930,0.0,0.0323,0.0093
1643,0.809291,0.037370,0.0,0.0323,0.0117
1644,0.567986,0.090827,0.0,0.0323,0.0143
1645,0.656197,0.073824,0.0,0.0323,0.0141
1646,0.818219,0.019720,0.0,0.0323,0.0084
1647,0.617540,0.123292,0.0,0.0323,0.0138
1648,0.612297,0.084318,0.0,0.0323,0.0083
1649,0.651770,0.108588,0.0,0.0323,0.0157
1650,0.651922,0.075714,0.0,0.0323,0.0150
1651,0.765369,0.034834,0.0,0.0323,0.0136
1652,0.549377,0.092825,0.0,0.0323,0.0088
1653,0.935141,0.022440,0.0,0.0323,0.0174
1654,0.787002,0.049211,0.0,0.0323,0.0138
1655,0.848455,0.051328,0.0,0.0323,0.0119
1656,0.732559,0.068360,0.0,0.0323,0.0175
1657,0.835251,0.034062,0.0,0.0323,0.0080
1658,0.851171,0.039546,0.0,0.0323,0.0124
1659,0.840857,0.047528,0.0,0.0323,0.0156
1660,0.753141,0.057882,0.0,0.0323,0.0134
1661,0.759836,0.044497,0.0,0.0323,0.0135
1662,0.683959,0.077551,0.0,0.0323,0.0113
1663,0.799418,0.075226,0.0,0.0323,0.0109
1664,0.858154,0.036281,0.0,0.0323,0.0123
1665,0.776718,0.099186,0.0,0.0323,0.0113
1666,0.907057,0.032647,0.0,0.0323,0.0167
1667,0.948568,0.024164,0.0,0.0323,0.0116
1668,0.782312,0.070773,0.0,0.0323,0.0133
1669,0.810320,0.047309,0.0,0.0323,0.0133
1670,0.928994,0.023029,0.0,0.0323,0.0123
1671,0.756189,0.093584,0.0,0.0323,0.0179
1672,0.781088,0.055227,0.0,0.0323,0.0164
1673,0.805075,0.043338,0.0,0.0323,0.0144
1674,0.615642,0.114122,0.0,0.0323,0.0161
1675,0.836276,0.036324,0.0,0.0323,0.0132
1676,0.847518,0.025767,0.0,0.0323,0.0122
1677,0.789019,0.063216,0.0,0.0323,0.0158
1678,0.830755,0.041201,0.0,0.0323,0.0131
1679,0.694519,0.104553,0.0,0.0323,0.0162
1680,0.791294,0.049819,0.0,0.0323,0.0144
1681,0.809282,0.071731,0.0,0.0323,0.0085
1682,0.900176,0.068107,0.0,0.0323,0.0133
1683,0.816243,0.058591,0.0,0.0323,0.0155
1684,0.929115,0.047043,0.0,0.0323,0.0173
1685,0.970973,0.042237,0.0,0.0323,0.0153
1686,0.826783,0.060858,0.0,0.0323,0.0141
1687,0.893504,0.028346,0.0,0.0323,0.0141
1688,0.750378,0.068360,0.0,0.0323,0.0131
1689,0.878946,0.018967,0.0,0.0323,0.0143
1690,0.767127,0.028067,0.0,0.0323,0.0115
1691,0.628553,0.102975,0.0,0.0323,0.0157
1692,0.795584,0.053328,0.0,0.0323,0.0175
1693,0.797219,0.036684,0.0,0.0323,0.0139
1694,0.900125,0.018712,0.0,0.0323,0.0157
1695,0.626904,0.090778,0.0,0.0323,0.0135
1696,0.861671,0.046515,0.0,0.0323,0.0159
1697,0.917905,0.030475,0.0,0.0323,0.0174
1698,0.810241,0.061929,0.0,0.0323,0.0156
1699,0.869376,0.032595,0.0,0.0323,0.0089
1700,0.790058,0.069735,0.0,0.0323,0.0143
1701,0.785269,0.076699,0.0,0.0323,0.0147
1702,0.793671,0.065952,0.0,0.0323,0.0184
1703,0.876373,0.046287,0.0,0.0323,0.0130
1704,0.773459,0.081717,0.0,0.0323,0.0115
1705,0.777381,0.067259,0.0,0.0323,0.0156
1706,0.718315,0.061283,0.0,0.0323,0.0122
1707,0.798970,0.052352,0.0,0.0323,0.0145
1708,0.798564,0.046945,0.0,0.0323,0.0201
1709,0.946739,0.029688,0.0,0.0323,0.0199
1710,0.821443,0.036589,0.0,0.0323,0.0126
1711,1.008028,0.015925,0.0,0.0323,0.0158
1712,0.778933,0.074144,0.0,0.0323,0.0148
1713,0.998944,0.035638,0.0,0.0323,0.0164
1714,0.968149,0.041000,0.0,0.0323,0.0213
1715,0.875268,0.060706,0.0,0.0323,0.0102
1716,0.977396,0.015055,0.0,0.0323,0.0160
1717,0.996015,0.023401,0.0,0.0323,0.0181
1718,0.840252,0.061174,0.0,0.0323,0.0190
1719,0.907594,0.063120,0.0,0.0323,0.0202
1720,0.771354,0.052325,0.0,0.0323,0.0129
1721,0.848129,0.036069,0.0,0.0323,0.0136
1722,1.001168,0.031875,0.0,0.0323,0.0246
1723,0.735632,0.104920,0.0,0.0323,0.0179
1724,0.663025,0.065287,0.0,0.0323,0.0073
1725,0.683859,0.100246,0.0,0.0323,0.0154
1726,0.801683,0.037187,0.0,0.0323,0.0161
1727,0.812213,0.042237,0.0,0.0323,0.0102
1728,0.756331,0.072531,0.0,0.0323,0.0184
1729,0.833631,0.056270,0.0,0.0323,0.0141
1730,0.910164,0.032476,0.0,0.0323,0.0147
1731,0.884513,0.038719,0.0,0.0323,0.0202
1732,0.715213,0.079772,0.0,0.0323,0.0133
1733,0.906517,0.061099,0.0,0.0323,0.0244
1734,0.880309,0.077870,0.0,0.0323,0.0193
1735,0.914591,0.053178,0.0,0.0323,0.0167
1736,0.878269,0.049705,0.0,0.0323,0.0176
1737,0.906589,0.053102,0.0,0.0323,0.0146
1738,0.883992,0.083582,0.0,0.0323,0.0168
1739,0.685928,0.107243,0.0,0.0323,0.0151
1740,0.922701,0.051660,0.0,0.0323,0.0121
1741,0.957160,0.048496,0.0,0.0323,0.0165
1742,0.932314,0.038095,0.0,0.0323,0.0170
1743,0.986294,0.045376,0.0,0.0323,0.0173
1744,1.031960,0.046490,0.0,0.0323,0.0208
1745,1.033393,0.019249,0.0,0.0323,0.0184
1746,0.873452,0.066864,0.0,0.0323,0.0110
1747,0.787536,0.061130,0.0,0.0323,0.0143
1748,0.845259,0.049498,0.0,0.0323,0.0222
1749,0.730297,0.086933,0.0,0.0323,0.0145
1750,0.892469,0.035863,0.0,0.0323,0.0209
1751,0.906868,0.040032,0.0,0.0323,0.0142
1752,0.910342,0.053627,0.0,0.0323,0.0180
1753,0.959459,0.031376,0.0,0.0323,0.0190
1754,0.970832,0.057167,0.0,0.0323,0.0191
1755,1.004998,0.050550,0.0,0.0323,0.0264
1756,0.958683,0.077645,0.0,0.0323,0.0174
1757,1.119198,0.020319,0.0,0.0323,0.0144
1758,0.817589,0.079397,0.0,0.0323,0.0177
1759,0.858826,0.089042,0.0,0.0323,0.0181
1760,0.982438,0.048866,0.0,0.0323,0.0146
1761,1.143695,0.019309,0.0,0.0323,0.0197
1762,0.690634,0.103704,0.0,0.0323,0.0099
1763,0.893117,0.077799,0.0,0.0323,0.0172
1764,0.876744,0.060834,0.0,0.0323,0.0129
1765,0.835740,0.058442,0.0,0.0323,0.0188
1766,1.035419,0.014967,0.0,0.0323,0.0161
1767,1.002859,0.022935,0.0,0.0323,0.0267
1768,0.818822,0.054035,0.0,0.0323,0.0181
1769,0.791566,0.059978,0.0,0.0323,0.0096
1770,0.877287,0.038510,0.0,0.0323,0.0188
1771,0.807271,0.056450,0.0,0.0323,0.0202
1772,1.014208,0.028740,0.0,0.0323,0.0172
1773,0.976511,0.039522,0.0,0.0323,0.0144
1774,1.036570,0.047238,0.0,0.0323,0.0194
1775,1.028587,0.026570,0.0,0.0323,0.0155
1776,1.079320,0.038393,0.0,0.0323,0.0197
1777,0.698539,0.105920,0.0,0.0323,0.0179
1778,0.861217,0.081194,0.0,0.0323,0.0171
1779,0.880394,0.059377,0.0,0.0323,0.0153
1780,0.995209,0.044151,0.0,0.0323,0.0163
1781,0.938469,0.048589,0.0,0.0323,0.0159
1782,0.997217,0.057418,0.0,0.0323,0.0165
1783,0.867363,0.076343,0.0,0.0323,0.0165
1784,1.010947,0.022622,0.0,0.0323,0.0177
1785,0.950501,0.038061,0.0,0.0323,0.0222
1786,0.720711,0.070382,0.0,0.0323,0.0184
1787,0.751263,0.084120,0.0,0.0323,0.0191
1788,1.019145,0.028118,0.0,0.0323,0.0201
1789,0.786215,0.050891,0.0,0.0323,0.0082
1790,0.996000,0.033436,0.0,0.0323,0.0200
1791,0.991102,0.039339,0.0,0.0323,0.0166
1792,1.029067,0.028261,0.0,0.0323,0.0182
1793,1.117051,0.019819,0.0,0.0323,0.0220
1794,0.724776,0.093298,0.0,0.0323,0.0171
1795,1.037007,0.020968,0.0,0.0323,0.0194
1796,1.060264,0.028648,0.0,0.0323,0.0295
1797,0.901399,0.060001,0.0,0.0323,0.0212
1798,0.885199,0.048351,0.0,0.0323,0.0201
1799,0.989253,0.016620,0.0,0.0323,0.0224
1800,0.952441,0.068585,0.0,0.0323,0.0227
1801,0.863168,0.056842,0.0,0.0323,0.0152
1802,0.970735,0.029246,0.0,0.0323,0.0265
1803,0.928737,0.059839,0.0,0.0323,0.0255
1804,0.898290,0.053714,0.0,0.0323,0.0230
1805,0.915723,0.054149,0.0,0.0323,0.0253
1806,0.807032,0.074714,0.0,0.0323,0.0202
1807,1.145539,0.016371,0.0,0.0323,0.0295
1808,0.943561,0.046281,0.0,0.0323,0.0218
1809,1.000748,0.033752,0.0,0.0323,0.0183
1810,0.953667,0.046052,0.0,0.0323,0.0240
1811,1.060668,0.023888,0.0,0.0323,0.0182
1812,0.895315,0.057859,0.0,0.0323,0.0229
1813,0.852173,0.056958,0.0,0.0323,0.0178
1814,0.755284,0.080970,0.0,0.0323,0.0206
1815,0.832493,0.050906,0.0,0.0323,0.0209
1816,1.017011,0.028838,0.0,0.0323,0.0284
1817,0.875476,0.049866,0.0,0.0323,0.0220
1818,0.916524,0.064385,0.0,0.0323,0.0184
1819,1.051362,0.038932,0.0,0.0323,0.0219
1820,1.136403,0.018191,0.0,0.0323,0.0195
1821,1.064996,0.061943,0.0,0.0323,0.0224
1822,0.950024,0.075059,0.0,0.0323,0.0199
1823,1.120992,0.035054,0.0,0.0323,0.0233
1824,1.064637,0.027109,0.0,0.0323,0.0251
1825,0.750436,0.077230,0.0,0.0323,0.0153
1826,0.922176,0.058603,0.0,0.0323,0.0291
1827,1.052954,0.028817,0.0,0.0323,0.0235
1828,0.863524,0.061487,0.0,0.0323,0.0205
1829,0.900695,0.039960,0.0,0.0323,0.0206
1830,0.930205,0.036357,0.0,0.0323,0.0194
1831,1.013067,0.044692,0.0,0.0323,0.0289
1832,0.879525,0.065539,0.0,0.0323,0.0245
1833,0.994070,0.025048,0.0,0.0323,0.0221
1834,1.066598,0.035262,0.0,0.0323,0.0258
1835,1.045158,0.028414,0.0,0.0323,0.0231
1836,0.979546,0.052419,0.0,0.0323,0.0133
1837,0.934700,0.050922,0.0,0.0323,0.0332
1838,1.058689,0.045070,0.0,0.0323,0.0216
1839,1.066243,0.032118,0.0,0.0323,0.0272
1840,0.881595,0.075670,0.0,0.0323,0.0150
1841,0.915518,0.072575,0.0,0.0323,0.0253
1842,1.047283,0.035480,0.0,0.0323,0.0335
1843,1.038710,0.022167,0.0,0.0323,0.0201
1844,0.907786,0.093797,0.0,0.0323,0.0182
1845,1.121818,0.032697,0.0,0.0323,0.0235
1846,1.044671,0.046335,0.0,0.0323,0.0283
1847,0.935015,0.055165,0.0,0.0323,0.0194
1848,1.004986,0.041904,0.0,0.0323,0.0274
1849,1.007273,0.071194,0.0,0.0323,0.0200
1850,1.022680,0.038926,0.0,0.0323,0.0216
1851,0.967123,0.082968,0.0,0.0323,0.0194
1852,1.046168,0.032382,0.0,0.0323,0.0238
1853,0.790291,0.074865,0.0,0.0323,0.0246
1854,0.867696,0.059349,0.0,0.0323,0.0163
1855,0.956850,0.047158,0.0,0.0323,0.0305
1856,1.115193,0.024485,0.0,0.0323,0.0198
1857,1.090213,0.043366,0.0,0.0323,0.0236
1858,1.001973,0.046201,0.0,0.0323,0.0230
1859,0.733620,0.082906,0.0,0.0323,0.0274
1860,1.019240,0.048000,0.0,0.0323,0.0236
1861,1.097962,0.035840,0.0,0.0323,0.0269
1862,0.945020,0.065736,0.0,0.0323,0.0290
1863,0.670350,0.094054,0.0,0.0323,0.0254
1864,0.901534,0.054233,0.0,0.0323,0.0214
1865,0.916452,0.053913,0.0,0.0323,0.0190
1866,0.989261,0.074204,0.0,0.0323,0.0318
1867,0.908649,0.046803,0.0,0.0323,0.0286
1868,0.987288,0.058525,0.0,0.0323,0.0176
1869,1.118412,0.029193,0.0,0.0323,0.0177
1870,0.975778,0.045120,0.0,0.0323,0.0231
1871,0.882412,0.072194,0.0,0.0323,0.0268
1872,1.010209,0.051574,0.0,0.0323,0.0235
1873,1.138795,0.019486,0.0,0.0323,0.0313
1874,1.013975,0.035449,0.0,0.0323,0.0245
1875,1.037071,0.056905,0.0,0.0323,0.0262
1876,1.042069,0.067910,0.0,0.0323,0.0274
1877,1.038998,0.036691,0.0,0.0323,0.0272
1878,1.121306,0.018765,0.0,0.0323,0.0251
1879,0.933345,0.092894,0.0,0.0323,0.0258
1880,1.152876,0.013674,0.0,0.0323,0.0283
1881,1.245888,0.021317,0.0,0.0323,0.0332
1882,1.188485,0.026119,0.0,0.0323,0.0323
1883,1.040375,0.057087,0.0,0.0323,0.0205
1884,0.999824,0.085380,0.0,0.0323,0.0273
1885,1.127720,0.016426,0.0,0.0323,0.0273
1886,0.837863,0.059724,0.0,0.0323,0.0248
1887,0.986420,0.070892,0.0,0.0323,0.0345
1888,1.097836,0.026159,0.0,0.0323,0.0270
1889,0.926482,0.048682,0.0,0.0323,0.0194
1890,0.987275,0.037207,0.0,0.0323,0.0279
1891,0.951317,0.085862,0.0,0.0323,0.0355
1892,1.048921,0.031431,0.0,0.0323,0.0198
1893,0.871959,0.086383,0.0,0.0323,0.0284
1894,0.934155,0.089851,0.0,0.0323,0.0310
1895,1.285644,0.018454,0.0,0.0323,0.0395
1896,0.931252,0.075958,0.0,0.0323,0.0270
1897,0.914578,0.098404,0.0,0.0323,0.0213
1898,1.140457,0.043933,0.0,0.0323,0.0256
1899,1.119621,0.063519,0.0,0.0323,0.0257
1900,1.131013,0.047395,0.0,0.0323,0.0283
1901,1.144878,0.053478,0.0,0.0323,0.0306
1902,1.038514,0.070038,0.0,0.0323,0.0383
1903,0.921383,0.066234,0.0,0.0323,0.0201
1904,1.051718,0.043299,0.0,0.0323,0.0268
1905,1.127963,0.034672,0.0,0.0323,0.0293
1906,0.870643,0.055565,0.0,0.0323,0.0223
1907,0.762778,0.080779,0.0,0.0323,0.0242
1908,1.081621,0.060815,0.0,0.0323,0.0318
1909,0.880992,0.055927,0.0,0.0323,0.0256
1910,1.177652,0.045306,0.0,0.0323,0.0317
1911,0.871902,0.075518,0.0,0.0323,0.0322
1912,0.969407,0.080951,0.0,0.0323,0.0279
1913,1.056663,0.044863,0.0,0.0323,0.0225
1914,0.962844,0.103699,0.0,0.0323,0.0146
1915,1.094155,0.047738,0.0,0.0323,0.0290
1916,0.976732,0.075046,0.0,0.0323,0.0197
1917,1.020425,0.076283,0.0,0.0323,0.0283
1918,1.120311,0.037007,0.0,0.0323,0.0311
1919,0.843376,0.092284,0.0,0.0323,0.0199
1920,1.047697,0.036181,0.0,0.0323,0.0314
1921,1.044024,0.035343,0.0,0.0323,0.0360
1922,1.050449,0.034725,0.0,0.0323,0.0297
1923,0.990360,0.033555,0.0,0.0323,0.0280
1924,0.918291,0.055125,0.0,0.0323,0.0245
1925,1.046461,0.047113,0.0,0.0323,0.0277
1926,1.003289,0.054584,0.0,0.0323,0.0268
1927,0.966098,0.084289,0.0,0.0323,0.0266
1928,1.167378,0.028452,0.0,0.0323,0.0242
1929,1.076598,0.054044,0.0,0.0323,0.0253
1930,1.227770,0.044852,0.0,0.0323,0.0345
1931,1.146585,0.042333,0.0,0.0323,0.0262
1932,1.041635,0.046334,0.0,0.0323,0.0289
1933,1.045580,0.044076,0.0,0.0323,0.0295
1934,1.043373,0.059831,0.0,0.0323,0.0271
1935,1.144000,0.031796,0.0,0.0323,0.0271
1936,1.133555,0.032393,0.0,0.0323,0.0324
1937,1.095534,0.036317,0.0,0.0323,0.0232
1938,1.065842,0.051591,0.0,0.0323,0.0277
1939,1.141172,0.033292,0.0,0.0323,0.0259
1940,0.991663,0.069377,0.0,0.0323,0.0195
1941,1.034664,0.051649,0.0,0.0323,0.0160
1942,1.145139,0.020083,0.0,0.0323,0.0291
1943,1.119870,0.035458,0.0,0.0323,0.0241
1944,1.038795,0.059828,0.0,0.0323,0.0304
1945,1.211231,0.031573,0.0,0.0323,0.0304
1946,1.178500,0.027879,0.0,0.0323,0.0408
1947,1.139206,0.059372,0.0,0.0323,0.0238
1948,0.936199,0.093572,0.0,0.0323,0.0253
1949,1.043237,0.052453,0.0,0.0323,0.0238
1950,1.098887,0.038084,0.0,0.0323,0.0361
1951,1.100332,0.033507,0.0,0.0323,0.0325
1952,1.205868,0.033210,0.0,0.0323,0.0323
1953,1.029885,0.057898,0.0,0.0323,0.0344
1954,1.002870,0.064823,0.0,0.0323,0.0301
1955,1.068857,0.073572,0.0,0.0323,0.0258
1956,1.125201,0.048921,0.0,0.0323,0.0307
1957,1.059227,0.070243,0.0,0.0323,0.0343
1958,1.238293,0.027237,0.0,0.0323,0.0292
1959,1.188249,0.064756,0.0,0.0323,0.0239
1960,1.205023,0.030538,0.0,0.0323,0.0334
1961,1.225927,0.025918,0.0,0.0323,0.0458
1962,0.952130,0.079712,0.0,0.0323,0.0299
1963,1.125785,0.039324,0.0,0.0323,0.0367
1964,1.289229,0.014898,0.0,0.0323,0.0361
1965,1.171455,0.023269,0.0,0.0323,0.0323
1966,1.258569,0.020428,0.0,0.0323,0.0368
1967,1.151878,0.059116,0.0,0.0323,0.0347
1968,1.116833,0.062112,0.0,0.0323,0.0301
1969,1.067881,0.071216,0.0,0.0323,0.0336
1970,1.131522,0.037917,0.0,0.0323,0.0357
1971,1.180886,0.041677,0.0,0.0323,0.0369
1972,1.271800,0.024600,0.0,0.0323,0.0381
1973,1.011953,0.074649,0.0,0.0323,0.0281
1974,1.052821,0.059775,0.0,0.0323,0.0324
1975,1.072386,0.065003,0.0,0.0323,0.0354
1976,1.054839,0.061968,0.0,0.0323,0.0328
1977,1.299756,0.054468,0.0,0.0323,0.0301
1978,1.153253,0.035616,0.0,0.0323,0.0290
1979,1.110195,0.066268,0.0,0.0323,0.0170
1980,1.138526,0.046071,0.0,0.0323,0.0296
1981,1.435610,0.009716,0.0,0.0323,0.0337
1982,1.121037,0.055284,0.0,0.0323,0.0291
1983,1.266486,0.028852,0.0,0.0323,0.0395
1984,1.197708,0.022302,0.0,0.0323,0.0383
1985,1.086829,0.038751,0.0,0.0323,0.0386
1986,1.065256,0.044515,0.0,0.0323,0.0334
1987,1.170603,0.028545,0.0,0.0323,0.0296
1988,0.954607,0.067577,0.0,0.0323,0.0310
1989,1.201033,0.040909,0.0,0.0323,0.0409
1990,1.051373,0.070716,0.0,0.0323,0.0265
1991,1.040504,0.057619,0.0,0.0323,0.0389
1992,1.061235,0.075542,0.0,0.0323,0.0324
1993,1.070059,0.069247,0.0,0.0323,0.0441
1994,1.208740,0.051862,0.0,0.0323,0.0287
1995,1.366067,0.039788,0.0,0.0323,0.0367
1996,1.099695,0.058577,0.0,0.0323,0.0406
1997,1.160574,0.047205,0.0,0.0323,0.0348
1998,1.117163,0.047152,0.0,0.0323,0.0336
1999,1.144570,0.031646,0.0,0.0323,0.0172
2000,1.169585,0.041903,0.0,0.0323,0.0402
2001,1.296843,0.028190,0.0,0.0323,0.0332
2002,1.364595,0.007204,0.0,0.0323,0.0372
2003,1.078512,0.039582,0.0,0.0323,0.0267
2004,1.177221,0.049031,0.0,0.0323,0.0386
2005,1.114980,0.041704,0.0,0.0323,0.0373
2006,1.198566,0.034665,0.0,0.0323,0.0353
2007,1.158366,0.077336,0.0,0.0323,0.0334
2008,1.251962,0.027388,0.0,0.0323,0.0511
2009,0.899448,0.094104,0.0,0.0323,0.0274
2010,1.087959,0.050293,0.0,0.0323,0.0403
2011,1.051495,0.058949,0.0,0.0323,0.0363
2012,1.272471,0.015233,0.0,0.0323,0.0363
2013,1.112115,0.060846,0.0,0.0323,0.0302
2014,1.161006,0.034518,0.0,0.0323,0.0314
2015,1.117157,0.048259,0.0,0.0323,0.0361
2016,1.307392,0.023136,0.0,0.0323,0.0362
2017,1.274589,0.025533,0.0,0.0323,0.0337
2018,1.272689,0.026346,0.0,0.0323,0.0318
2019,1.332660,0.043436,0.0,0.0323,0.0356
2020,1.107547,0.056533,0.0,0.0323,0.0253
2021,1.190414,0.103319,0.0,0.0323,0.0358
2022,1.216291,0.030412,0.0,0.0323,0.0268
2023,1.097438,0.045899,0.0,0.0323,0.0396
2024,1.322855,0.037377,0.0,0.0323,0.0350
2025,1.395494,0.013169,0.0,0.0323,0.0485
2026,1.210999,0.022022,0.0,0.0323,0.0308
2027,1.137747,0.044614,0.0,0.0323,0.0349
2028,1.176298,0.048368,0.0,0.0323,0.0404
2029,1.159649,0.041820,0.0,0.0323,0.0399
2030,1.124792,0.045566,0.0,0.0323,0.0461
2031,1.236626,0.030210,0.0,0.0323,0.0453
2032,1.331150,0.021190,0.0,0.0323,0.0322
2033,1.182210,0.054017,0.0,0.0323,0.0361
2034,1.358709,0.030850,0.0,0.0323,0.0381
2035,1.180243,0.091802,0.0,0.0323,0.0334
2036,1.352185,0.023219,0.0,0.0323,0.0461
2037,1.260764,0.035848,0.0,0.0323,0.0313
2038,1.221194,0.034482,0.0,0.0323,0.0369
2039,0.964622,0.077784,0.0,0.0323,0.0360
2040,1.214578,0.032074,0.0,0.0323,0.0436
2041,1.207403,0.021360,0.0,0.0323,0.0177
2042,1.216040,0.030426,0.0,0.0323,0.0426
2043,1.000060,0.057070,0.0,0.0323,0.0315
2044,0.926779,0.078199,0.0,0.0323,0.0330
2045,1.003535,0.073860,0.0,0.0323,0.0360
2046,1.274757,0.051945,0.0,0.0323,0.0370
2047,0.986454,0.086519,0.0,0.0323,0.0251
2048,1.468784,0.022159,0.0,0.0323,0.0448
2049,1.118446,0.053742,0.0,0.0323,0.0335
2050,1.402187,0.011463,0.0,0.0323,0.0376
2051,1.236666,0.025815,0.0,0.0323,0.0417
2052,1.180590,0.054845,0.0,0.0323,0.0323
2053,1.325540,0.025879,0.0,0.0323,0.0271
2054,1.225575,0.040344,0.0,0.0323,0.0288
2055,1.190596,0.033875,0.0,0.0323,0.0339
2056,1.318130,0.045295,0.0,0.0323,0.0486
2057,1.254647,0.047688,0.0,0.0323,0.0421
2058,1.080492,0.065627,0.0,0.0323,0.0372
2059,1.360315,0.016041,0.0,0.0323,0.0411
2060,1.099132,0.060805,0.0,0.0323,0.0353
2061,1.132782,0.059878,0.0,0.0323,0.0241
2062,1.291837,0.038144,0.0,0.0323,0.0394
2063,1.283508,0.020965,0.0,0.0323,0.0404
2064,1.160252,0.046150,0.0,0.0323,0.0313
2065,1.277328,0.033167,0.0,0.0323,0.0313
2066,1.332756,0.031583,0.0,0.0323,0.0403
2067,1.133370,0.039148,0.0,0.0323,0.0346
2068,1.304218,0.019422,0.0,0.0323,0.0242
2069,1.097010,0.080824,0.0,0.0323,0.0335
2070,0.992676,0.061974,0.0,0.0323,0.0410
2071,1.140464,0.051027,0.0,0.0323,0.0437
2072,1.201391,0.043803,0.0,0.0323,0.0423
2073,1.373049,0.024561,0.0,0.0323,0.0478
2074,1.386224,0.016479,0.0,0.0323,0.0433
2075,1.202033,0.043430,0.0,0.0323,0.0433
2076,1.230362,0.023787,0.0,0.0323,0.0338
2077,1.254391,0.020463,0.0,0.0323,0.0419
2078,1.465196,0.007597,0.0,0.0323,0.0407
2079,1.058486,0.047359,0.0,0.0323,0.0337
2080,0.972366,0.061524,0.0,0.0323,0.0402
2081,1.066095,0.072480,0.0,0.0323,0.0348
2082,1.318809,0.036049,0.0,0.0323,0.0330
2083,1.191763,0.067015,0.0,0.0323,0.0476
2084,1.281822,0.036405,0.0,0.0323,0.0364
2085,1.444448,0.019204,0.0,0.0323,0.0481
2086,1.248668,0.052889,0.0,0.0323,0.0244
2087,1.319161,0.054413,0.0,0.0323,0.0362
2088,1.079650,0.055626,0.0,0.0323,0.0254
2089,1.163100,0.043806,0.0,0.0323,0.0418
2090,1.213268,0.042299,0.0,0.0323,0.0364
2091,1.211849,0.048116,0.0,0.0323,0.0417
2092,1.159821,0.081204,0.0,0.0323,0.0402
2093,1.239112,0.052603,0.0,0.0323,0.0440
2094,1.116975,0.051459,0.0,0.0323,0.0340
2095,1.310989,0.035192,0.0,0.0323,0.0374
2096,1.350031,0.030714,0.0,0.0323,0.0454
2097,1.163794,0.064497,0.0,0.0323,0.0297
2098,1.417818,0.074398,0.0,0.0323,0.0387
2099,1.089103,0.073376,0.0,0.0323,0.0319
2100,1.267241,0.037769,0.0,0.0323,0.0393
2101,1.166321,0.068572,0.0,0.0323,0.0353
2102,1.158781,0.064385,0.0,0.0323,0.0400
2103,1.009725,0.093386,0.0,0.0323,0.0384
2104,1.105865,0.076592,0.0,0.0323,0.0367
2105,1.299590,0.038302,0.0,0.0323,0.0459
2106,1.191367,0.053363,0.0,0.0323,0.0493
2107,1.245219,0.054262,0.0,0.0323,0.0376
2108,1.334871,0.043736,0.0,0.0323,0.0295
2109,1.034378,0.062574,0.0,0.0323,0.0460
2110,1.394936,0.005640,0.0,0.0323,0.0320
2111,1.408163,0.019826,0.0,0.0323,0.0478
2112,1.207371,0.049986,0.0,0.0323,0.0469
2113,1.343575,0.024150,0.0,0.0323,0.0476
2114,1.302303,0.041385,0.0,0.0323,0.0325
2115,1.228398,0.073667,0.0,0.0323,0.0437
2116,1.351308,0.051756,0.0,0.0323,0.0478
2117,1.135482,0.064937,0.0,0.0323,0.0286
